BINARY is boolean Datatype
BINARY equiv EUPATH_0010829 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_630)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010829 EUPATH_0011960,
BINARY SubClassOf EUPATH_0010829 OBI_0003246
BINARY is EUPATH_0010875 Class
BINARY SubClassOf EUPATH_0010875 EUPATH_0011967
BINARY is EUPATH_0010889 Class
BINARY SubClassOf EUPATH_0010889 EUPATH_0000801,
BINARY SubClassOf EUPATH_0010889 IAO_0000136_some_IDO_0000528
BINARY is EUPATH_0010890 Class
BINARY SubClassOf EUPATH_0010890 EUPATH_0000801,
BINARY SubClassOf EUPATH_0010890 IAO_0000136_some
BINARY SubClassOf EUPATH_0010890 (IDO_0000528_and_(not_(NCBITaxon_142786)))
BINARY is EUPATH_0010931 Class
BINARY SubClassOf EUPATH_0010931 EUPATH_0011959
BINARY is EUPATH_0010935 Class
BINARY SubClassOf EUPATH_0010935 EUPATH_0011959,
BINARY SubClassOf EUPATH_0010935 IAO_0000136_some
BINARY SubClassOf EUPATH_0010935 (NCBITaxon_10239_and_(not_(NCBITaxon_142786)))
BINARY is EUPATH_0010997 Class
BINARY equiv EUPATH_0010997 OBI_0003246_and_(IAO_0000136_some_OPL_0000232)_and_(OBI_0000312_some_OBI_0003294)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010997 EUPATH_0022118,
BINARY SubClassOf EUPATH_0010997 OBI_0003246
BINARY is EUPATH_0010998 Class
BINARY equiv EUPATH_0010998 OBI_0003246_and_(IAO_0000136_some_NCBITaxon_194)_and_(OBI_0000312_some_OBI_0002692)_and_(OBI_0001938_some_(OBI_0002135_only_boolean))
BINARY SubClassOf EUPATH_0010998 EUPATH_0011969,
BINARY SubClassOf EUPATH_0010998 OBI_0003246
BINARY is EUPATH_0010999 Class
