BINARY is integer Datatype
BINARY SubClassOf OCCO_19406100 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_19406100 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_19406100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19406100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19406100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_19406100 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_19406100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_19406100 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_19406100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19406100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19406100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19406100 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_19406100 OCCO_00000006_value_4
BINARY is OCCO_19409000 Class
BINARY is OCCO_19409903 Class
BINARY SubClassOf OCCO_19409903 OCCO_19409000,
BINARY SubClassOf OCCO_19409903 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_19409903 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_19409903 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_19409903 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_19409903 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_19409903 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_19409903 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_19409903 OCCO_00000010_some_OCCO_00000034,
BINARY SubClassOf OCCO_19409903 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_19409903 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_19409903 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_19409903 OCCO_00000010_some_OCCO_00000049,
BINARY SubClassOf OCCO_19409903 OCCO_00000006_value_4
BINARY is OCCO_21101000 Class
BINARY is OCCO_21101200 Class
BINARY SubClassOf OCCO_21101200 OCCO_21101000,
BINARY SubClassOf OCCO_21101200 OCCO_00000006_value_5
BINARY is OCCO_21109000 Class
BINARY is OCCO_21109300 Class
BINARY SubClassOf OCCO_21109300 OCCO_21109000,
BINARY SubClassOf OCCO_21109300 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_21109300 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_21109300 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_21109300 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_21109300 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_21109300 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_21109300 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_21109300 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_21109300 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_21109300 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_21109300 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_21109300 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_21109300 OCCO_00000006_value_4
BINARY is OCCO_25112000 Class
BINARY is OCCO_25112400 Class
BINARY SubClassOf OCCO_25112400 OCCO_25112000,
BINARY SubClassOf OCCO_25112400 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_25112400 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_25112400 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_25112400 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_25112400 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_25112400 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_25112400 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_25112400 OCCO_00000010_some_OCCO_00000028,
BINARY SubClassOf OCCO_25112400 OCCO_00000010_some_OCCO_00000030,
BINARY SubClassOf OCCO_25112400 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_25112400 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_25112400 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_25112400 OCCO_00000006_value_5
BINARY is OCCO_27101000 Class
BINARY is OCCO_27101100 Class
BINARY SubClassOf OCCO_27101100 OCCO_27101000,
BINARY SubClassOf OCCO_27101100 OCCO_00000009_some_OCCO_00000073,
BINARY SubClassOf OCCO_27101100 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_27101100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_27101100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_27101100 OCCO_00000009_some_OCCO_00000089,
BINARY SubClassOf OCCO_27101100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_27101100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_27101100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_27101100 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_27101100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_27101100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_27101100 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_27101100 OCCO_00000006_value_4
BINARY is OCCO_27102000 Class
BINARY is OCCO_27102300 Class
BINARY SubClassOf OCCO_27102300 OCCO_27102000,
BINARY SubClassOf OCCO_27102300 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_27102300 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_27102300 OCCO_00000009_some_OCCO_00000089,
BINARY SubClassOf OCCO_27102300 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_27102300 OCCO_00000009_some_OCCO_00000107,
BINARY SubClassOf OCCO_27102300 OCCO_00000009_some_OCCO_00000108,
BINARY SubClassOf OCCO_27102300 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_27102300 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_27102300 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_27102300 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_27102300 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_27102300 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_27102300 OCCO_00000006_value_2
BINARY is OCCO_27102600 Class
BINARY SubClassOf OCCO_27102600 OCCO_27102000,
BINARY SubClassOf OCCO_27102600 OCCO_00000009_some_OCCO_00000080,
BINARY SubClassOf OCCO_27102600 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_27102600 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_27102600 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_27102600 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_27102600 OCCO_00000009_some_OCCO_00000108,
BINARY SubClassOf OCCO_27102600 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_27102600 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_27102600 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_27102600 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_27102600 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_27102600 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_27102600 OCCO_00000006_value_3
BINARY is OCCO_27201000 Class
BINARY is OCCO_27201100 Class
BINARY SubClassOf OCCO_27201100 OCCO_27201000,
BINARY SubClassOf OCCO_27201100 OCCO_00000009_some_OCCO_00000082,
BINARY SubClassOf OCCO_27201100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_27201100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_27201100 OCCO_00000009_some_OCCO_00000089,
BINARY SubClassOf OCCO_27201100 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_27201100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_27201100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_27201100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_27201100 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_27201100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_27201100 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_27201100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_27201100 OCCO_00000006_value_2
BINARY is OCCO_27201200 Class
BINARY SubClassOf OCCO_27201200 OCCO_27201000,
BINARY SubClassOf OCCO_27201200 OCCO_00000006_value_4
BINARY is OCCO_27309000 Class
BINARY is OCCO_27309200 Class
BINARY SubClassOf OCCO_27309200 OCCO_27309000,
BINARY SubClassOf OCCO_27309200 OCCO_00000006_value_3
BINARY is OCCO_27403000 Class
BINARY is OCCO_27403200 Class
BINARY SubClassOf OCCO_27403200 OCCO_27403000,
BINARY SubClassOf OCCO_27403200 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_27403200 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_27403200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_27403200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_27403200 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_27403200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_27403200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_27403200 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_27403200 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_27403200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_27403200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_27403200 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_27403200 OCCO_00000006_value_4
BINARY DisjointWith OCCO_27403200 OCCO_00000088
BINARY is OCCO_31113000 Class
BINARY is OCCO_31113300 Class
BINARY SubClassOf OCCO_31113300 OCCO_31113000,
BINARY SubClassOf OCCO_31113300 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_31113300 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_31113300 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_31113300 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_31113300 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_31113300 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_31113300 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_31113300 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_31113300 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_31113300 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_31113300 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_31113300 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_31113300 OCCO_00000006_value_2
BINARY is OCCO_31909000 Class
BINARY is OCCO_31909600 Class
BINARY SubClassOf OCCO_31909600 OCCO_31909000,
BINARY SubClassOf OCCO_31909600 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_31909600 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_31909600 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_31909600 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_31909600 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_31909600 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_31909600 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_31909600 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_31909600 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_31909600 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_31909600 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_31909600 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_31909600 OCCO_00000006_value_2
BINARY is OCCO_31909902 Class
BINARY SubClassOf OCCO_31909902 OCCO_31909000,
BINARY SubClassOf OCCO_31909902 OCCO_00000009_some_OCCO_00000060,
BINARY SubClassOf OCCO_31909902 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_31909902 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_31909902 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_31909902 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_31909902 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_31909902 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_31909902 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_31909902 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_31909902 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_31909902 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_31909902 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_31909902 OCCO_00000006_value_3
BINARY is OCCO_33109000 Class
BINARY is OCCO_33109900 Class
BINARY SubClassOf OCCO_33109900 OCCO_33109000
BINARY is OCCO_33202000 Class
BINARY is OCCO_33202100 Class
BINARY SubClassOf OCCO_33202100 OCCO_33202000,
BINARY SubClassOf OCCO_33202100 OCCO_00000006_value_3
BINARY is OCCO_33302000 Class
BINARY is OCCO_33302100 Class
BINARY SubClassOf OCCO_33302100 OCCO_33302000,
BINARY SubClassOf OCCO_33302100 OCCO_00000006_value_3
BINARY is OCCO_33302106 Class
BINARY SubClassOf OCCO_33302106 OCCO_33302000,
BINARY SubClassOf OCCO_33302106 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_33302106 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_33302106 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_33302106 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_33302106 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_33302106 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_33302106 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_33302106 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_33302106 OCCO_00000010_some_OCCO_00000029,
BINARY SubClassOf OCCO_33302106 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_33302106 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_33302106 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_33302106 OCCO_00000006_value_4
BINARY is OCCO_33902000 Class
BINARY is OCCO_33902100 Class
BINARY SubClassOf OCCO_33902100 OCCO_33902000,
BINARY SubClassOf OCCO_33902100 OCCO_00000009_some_OCCO_00000078,
BINARY SubClassOf OCCO_33902100 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_33902100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_33902100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_33902100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_33902100 OCCO_00000009_some_OCCO_00000111,
BINARY SubClassOf OCCO_33902100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_33902100 OCCO_00000010_some_OCCO_00000022,
BINARY SubClassOf OCCO_33902100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_33902100 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_33902100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_33902100 OCCO_00000010_some_OCCO_00000054,
BINARY SubClassOf OCCO_33902100 OCCO_00000006_value_3
BINARY is OCCO_35201000 Class
BINARY is OCCO_35201200 Class
BINARY SubClassOf OCCO_35201200 OCCO_35201000,
BINARY SubClassOf OCCO_35201200 OCCO_00000009_some_OCCO_00000079,
BINARY SubClassOf OCCO_35201200 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_35201200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_35201200 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_35201200 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_35201200 OCCO_00000009_some_OCCO_00000105,
BINARY SubClassOf OCCO_35201200 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_35201200 OCCO_00000010_some_OCCO_00000042,
BINARY SubClassOf OCCO_35201200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_35201200 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_35201200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_35201200 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_35201200 OCCO_00000006_value_2
BINARY is OCCO_35304000 Class
BINARY is OCCO_35304100 Class
BINARY SubClassOf OCCO_35304100 OCCO_35304000,
BINARY SubClassOf OCCO_35304100 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_35304100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_35304100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_35304100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_35304100 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_35304100 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_35304100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_35304100 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_35304100 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_35304100 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_35304100 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_35304100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_35304100 OCCO_00000006_value_2
BINARY is OCCO_35909000 Class
BINARY is OCCO_35909900 Class
BINARY SubClassOf OCCO_35909900 OCCO_35909000
BINARY is OCCO_37101000 Class
BINARY is OCCO_37101100 Class
BINARY SubClassOf OCCO_37101100 OCCO_37101000,
BINARY SubClassOf OCCO_37101100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_37101100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_37101100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_37101100 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_37101100 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_37101100 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_37101100 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_37101100 OCCO_00000010_some_OCCO_00000033,
BINARY SubClassOf OCCO_37101100 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_37101100 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_37101100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_37101100 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_37101100 OCCO_00000006_value_2
BINARY is OCCO_37101200 Class
BINARY SubClassOf OCCO_37101200 OCCO_37101000,
BINARY SubClassOf OCCO_37101200 OCCO_00000009_some_OCCO_00000064,
BINARY SubClassOf OCCO_37101200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_37101200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_37101200 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_37101200 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_37101200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_37101200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_37101200 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_37101200 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_37101200 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_37101200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_37101200 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_37101200 OCCO_00000006_value_3
BINARY is OCCO_37201000 Class
BINARY is OCCO_37201200 Class
BINARY SubClassOf OCCO_37201200 OCCO_37201000,
BINARY SubClassOf OCCO_37201200 OCCO_00000009_some_OCCO_00000069,
BINARY SubClassOf OCCO_37201200 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_37201200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_37201200 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_37201200 OCCO_00000009_some_OCCO_00000103,
BINARY SubClassOf OCCO_37201200 OCCO_00000009_some_OCCO_00000106,
BINARY SubClassOf OCCO_37201200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_37201200 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_37201200 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_37201200 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_37201200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_37201200 OCCO_00000010_some_OCCO_00000052,
BINARY SubClassOf OCCO_37201200 OCCO_00000006_value_1
BINARY is OCCO_39303000 Class
BINARY is OCCO_39303100 Class
BINARY SubClassOf OCCO_39303100 OCCO_39303000,
BINARY SubClassOf OCCO_39303100 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_39303100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_39303100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_39303100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_39303100 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_39303100 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_39303100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_39303100 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_39303100 OCCO_00000010_some_OCCO_00000040,
BINARY SubClassOf OCCO_39303100 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_39303100 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_39303100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_39303100 OCCO_00000006_value_2
BINARY is OCCO_39401000 Class
BINARY is OCCO_39401200 Class
BINARY SubClassOf OCCO_39401200 OCCO_39401000,
BINARY SubClassOf OCCO_39401200 OCCO_00000006_value_2
BINARY is OCCO_39601000 Class
BINARY is OCCO_39601100 Class
BINARY SubClassOf OCCO_39601100 OCCO_39601000,
BINARY SubClassOf OCCO_39601100 OCCO_00000009_some_OCCO_00000083,
BINARY SubClassOf OCCO_39601100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_39601100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_39601100 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_39601100 OCCO_00000009_some_OCCO_00000104,
BINARY SubClassOf OCCO_39601100 OCCO_00000009_some_OCCO_00000106,
BINARY SubClassOf OCCO_39601100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_39601100 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_39601100 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_39601100 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_39601100 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_39601100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_39601100 OCCO_00000006_value_2
BINARY is OCCO_39903000 Class
BINARY is OCCO_39903100 Class
BINARY SubClassOf OCCO_39903100 OCCO_39903000,
BINARY SubClassOf OCCO_39903100 OCCO_00000006_value_3
BINARY is OCCO_41101000 Class
BINARY is OCCO_41101100 Class
BINARY SubClassOf OCCO_41101100 OCCO_41101000,
BINARY SubClassOf OCCO_41101100 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_41101100 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_41101100 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_41101100 OCCO_00000009_some_OCCO_00000092,
BINARY SubClassOf OCCO_41101100 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_41101100 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_41101100 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_41101100 OCCO_00000010_some_OCCO_00000023,
BINARY SubClassOf OCCO_41101100 OCCO_00000010_some_OCCO_00000024,
BINARY SubClassOf OCCO_41101100 OCCO_00000010_some_OCCO_00000035,
BINARY SubClassOf OCCO_41101100 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_41101100 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_41101100 OCCO_00000006_value_2
BINARY is OCCO_41202000 Class
BINARY is OCCO_41202200 Class
BINARY SubClassOf OCCO_41202200 OCCO_41202000,
BINARY SubClassOf OCCO_41202200 OCCO_00000009_some_OCCO_00000084,
BINARY SubClassOf OCCO_41202200 OCCO_00000009_some_OCCO_00000087,
BINARY SubClassOf OCCO_41202200 OCCO_00000009_some_OCCO_00000088,
BINARY SubClassOf OCCO_41202200 OCCO_00000009_some_OCCO_00000099,
BINARY SubClassOf OCCO_41202200 OCCO_00000009_some_OCCO_00000100,
BINARY SubClassOf OCCO_41202200 OCCO_00000009_some_OCCO_00000110,
BINARY SubClassOf OCCO_41202200 OCCO_00000010_some_OCCO_00000021,
BINARY SubClassOf OCCO_41202200 OCCO_00000010_some_OCCO_00000040,
BINARY SubClassOf OCCO_41202200 OCCO_00000010_some_OCCO_00000043,
BINARY SubClassOf OCCO_41202200 OCCO_00000010_some_OCCO_00000046,
BINARY SubClassOf OCCO_41202200 OCCO_00000010_some_OCCO_00000047,
BINARY SubClassOf OCCO_41202200 OCCO_00000010_some_OCCO_00000048,
BINARY SubClassOf OCCO_41202200 OCCO_00000006_value_2
BINARY is OCCO_41302000 Class
BINARY is OCCO_41302100 Class
BINARY SubClassOf OCCO_41302100 OCCO_41302000,
