BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY is string Datatype
BINARY is isPhenotypeOf ObjectProperty
BINARY SubClassOf 200906027137074577 200906057490054233
BINARY is 200906027276768761 Class
BINARY SubClassOf 200906027276768761 200906057490054233
BINARY is 200906027626889575 Class
BINARY SubClassOf 200906027626889575 200906057490054233
BINARY is 200906027919576083 Class
BINARY SubClassOf 200906027919576083 200906057490054233
BINARY is 200906028062655494 Class
BINARY SubClassOf 200906028062655494 200906057490054233
BINARY is 200906028224135198 Class
BINARY SubClassOf 200906028224135198 200906057490054233
BINARY is 200906028449286381 Class
BINARY SubClassOf 200906028449286381 MR01_cat
BINARY is 200906028482079596 Class
BINARY SubClassOf 200906028482079596 200906057490054233
BINARY is 200906028541562891 Class
BINARY SubClassOf 200906028541562891 200906057490054233
BINARY is 200906028801991651 Class
BINARY SubClassOf 200906028801991651 200906057490054233
BINARY is 200906029052973494 Class
BINARY SubClassOf 200906029052973494 200906057490054233
BINARY is 200906029806724143 Class
BINARY SubClassOf 200906029806724143 200906057490054233
BINARY is 200906029962206586 Class
BINARY SubClassOf 200906029962206586 200906057490054233
BINARY is 200906030258666162 Class
BINARY SubClassOf 200906030258666162 200906057490054233
BINARY is 200906030357338720 Class
BINARY SubClassOf 200906030357338720 200906057490054233
BINARY is 200906030490170793 Class
BINARY SubClassOf 200906030490170793 200906057490054233
BINARY is 200906030606309832 Class
BINARY SubClassOf 200906030606309832 IB01_cat
BINARY is 200906030825791321 Class
BINARY SubClassOf 200906030825791321 200906057490054233
BINARY is 200906030936678125 Class
BINARY SubClassOf 200906030936678125 200906057490054233
BINARY is 200906031103371642 Class
BINARY SubClassOf 200906031103371642 200906057490054233
BINARY is 200906031107988725 Class
BINARY SubClassOf 200906031107988725 200906057490054233
BINARY is 200906031108935501 Class
BINARY SubClassOf 200906031108935501 200906057490054233
BINARY is 200906031188121623 Class
BINARY SubClassOf 200906031188121623 IB01_cat
BINARY is 200906031715518600 Class
BINARY SubClassOf 200906031715518600 200906057490054233
BINARY is 200906031957423875 Class
BINARY SubClassOf 200906031957423875 200906057490054233
BINARY is 200906032462432238 Class
BINARY SubClassOf 200906032462432238 200906057490054233
BINARY is 200906032493762481 Class
BINARY SubClassOf 200906032493762481 200906057490054233
BINARY is 200906032523363870 Class
BINARY SubClassOf 200906032523363870 200906057490054233
BINARY is 200906032689961180 Class
BINARY SubClassOf 200906032689961180 200906057490054233
BINARY is 200906032746080587 Class
BINARY SubClassOf 200906032746080587 200906057490054233
BINARY is 200906032803167490 Class
BINARY SubClassOf 200906032803167490 200906057490054233
BINARY is 200906032868958214 Class
BINARY SubClassOf 200906032868958214 200906057490054233
BINARY is 200906032988084439 Class
BINARY SubClassOf 200906032988084439 200906057490054233
BINARY is 200906033005687928 Class
BINARY SubClassOf 200906033005687928 200906057490054233
BINARY is 200906033010097594 Class
BINARY SubClassOf 200906033010097594 200906057490054233
BINARY is 200906033010468169 Class
BINARY SubClassOf 200906033010468169 200906057490054233
BINARY is 200906033316850750 Class
BINARY SubClassOf 200906033316850750 200906057490054233
BINARY is 200906033359492334 Class
BINARY SubClassOf 200906033359492334 200906057490054233
BINARY is 200906033612453235 Class
BINARY SubClassOf 200906033612453235 CC16_cat
BINARY is 200906033965891872 Class
BINARY SubClassOf 200906033965891872 200906057490054233
BINARY is 200906034074618209 Class
BINARY SubClassOf 200906034074618209 200906057490054233
BINARY is 200906034237481745 Class
BINARY SubClassOf 200906034237481745 IB01_cat
BINARY is 200906034326905249 Class
BINARY SubClassOf 200906034326905249 200906057490054233
BINARY is 200906034438297292 Class
BINARY SubClassOf 200906034438297292 200906057490054233
BINARY is 200906034920266787 Class
BINARY SubClassOf 200906034920266787 200906057490054233
BINARY is 200906035374919231 Class
BINARY SubClassOf 200906035374919231 200906057490054233
BINARY is 200906035555440795 Class
BINARY SubClassOf 200906035555440795 200906057490054233
BINARY is 200906035598391801 Class
BINARY SubClassOf 200906035598391801 200906057490054233
BINARY is 200906035668344377 Class
BINARY SubClassOf 200906035668344377 200906057490054233
BINARY is 200906035691592370 Class
BINARY SubClassOf 200906035691592370 200906057490054233
BINARY is 200906035821430334 Class
BINARY SubClassOf 200906035821430334 200906057490054233
BINARY is 200906036075509198 Class
BINARY SubClassOf 200906036075509198 200906057490054233
BINARY is 200906036259467242 Class
BINARY SubClassOf 200906036259467242 200906057490054233
BINARY is 200906036281462890 Class
BINARY SubClassOf 200906036281462890 200906057490054233
BINARY is 200906036381434886 Class
BINARY SubClassOf 200906036381434886 IB01_cat
BINARY is 200906036697550675 Class
BINARY SubClassOf 200906036697550675 200906057490054233
BINARY is 200906036881661080 Class
BINARY SubClassOf 200906036881661080 200906057490054233
BINARY is 200906036925576906 Class
BINARY SubClassOf 200906036925576906 200906057490054233
BINARY is 200906037091457650 Class
BINARY SubClassOf 200906037091457650 200906057490054233
BINARY is 200906037341658168 Class
BINARY SubClassOf 200906037341658168 200906057490054233
BINARY is 200906037384267154 Class
BINARY SubClassOf 200906037384267154 200906057490054233
BINARY is 200906037503951603 Class
BINARY SubClassOf 200906037503951603 200906057490054233
BINARY is 200906037844684727 Class
BINARY SubClassOf 200906037844684727 200906057490054233
BINARY is 200906037917504226 Class
BINARY SubClassOf 200906037917504226 200906057490054233
BINARY is 200906038044571505 Class
BINARY SubClassOf 200906038044571505 200906057490054233
BINARY is 200906038525764366 Class
BINARY SubClassOf 200906038525764366 200906057490054233
BINARY is 200906038820436826 Class
BINARY SubClassOf 200906038820436826 200906057490054233
BINARY is 200906039630433827 Class
BINARY SubClassOf 200906039630433827 200906057490054233
BINARY is 200906039873107014 Class
BINARY SubClassOf 200906039873107014 200906057490054233
BINARY is 200906039995022214 Class
BINARY SubClassOf 200906039995022214 EA16_cat
BINARY is 200906040260879837 Class
BINARY SubClassOf 200906040260879837 200906057490054233
BINARY is 200906040312389566 Class
BINARY SubClassOf 200906040312389566 200906057490054233
BINARY is 200906040543084636 Class
BINARY SubClassOf 200906040543084636 200906057490054233
BINARY is 200906040634816370 Class
BINARY SubClassOf 200906040634816370 IB01_cat
BINARY is 200906041524342442 Class
BINARY SubClassOf 200906041524342442 200906057490054233
BINARY is 200906041631547545 Class
BINARY is 200906041667637974 Class
BINARY SubClassOf 200906041667637974 IB01_cat
BINARY is 200906041724775637 Class
BINARY SubClassOf 200906041724775637 GA03_cat
BINARY is 200906041984609188 Class
BINARY SubClassOf 200906041984609188 200906057490054233
