BINARY is nonNegativeInteger Datatype
BINARY is NCBITaxon_32523 Class
BINARY is NCBITaxon_32524 Class
BINARY is NCBITaxon_33208 Class
BINARY is NCBITaxon_33213 Class
BINARY is NCBITaxon_40674 Class
BINARY is NCBITaxon_6040 Class
BINARY is NCBITaxon_6072 Class
BINARY is NCBITaxon_6073 Class
BINARY is NCBITaxon_6157 Class
BINARY is NCBITaxon_6239 Class
BINARY is NCBITaxon_6656 Class
BINARY is NCBITaxon_7227 Class
BINARY is NCBITaxon_7711 Class
BINARY is NCBITaxon_7742 Class
BINARY is NCBITaxon_7776 Class
BINARY is NCBITaxon_7777 Class
BINARY is NCBITaxon_8287 Class
BINARY is NCBITaxon_8507 Class
BINARY is NCBITaxon_8570 Class
BINARY is NCBITaxon_8782 Class
BINARY is NCBITaxon_8801 Class
BINARY is NCBITaxon_8930 Class
BINARY is NCBITaxon_89593 Class
BINARY is NCBITaxon_9606 Class
BINARY is PATO_0000963 Class
BINARY is PATO_0000964 Class
BINARY is PATO_0001185 Class
BINARY is PATO_0001987 Class
BINARY is PATO_0002045 Class
BINARY is PATO_0002124 Class
BINARY is PATO_0002299 Class
BINARY is PATO_0002422 Class
BINARY is PATO_0002462 Class
BINARY is PATO_0002468 Class
BINARY is RO_0002577 Class
BINARY SubClassOf RO_0002577 BFO_0000040
BINARY is UBERON_0000005 Class
BINARY SubClassOf UBERON_0000005 UBERON_0000020
BINARY is UBERON_0000006 Class
BINARY SubClassOf UBERON_0000006 UBERON_0004119,
BINARY SubClassOf UBERON_0000006 UBERON_0034922,
BINARY SubClassOf UBERON_0000006 BFO_0000050_some_UBERON_0000016,
BINARY SubClassOf UBERON_0000006 RO_0002433_some_UBERON_0000016
BINARY is UBERON_0000009 Class
BINARY is UBERON_0000010 Class
BINARY SubClassOf UBERON_0000010 UBERON_0011216,
BINARY SubClassOf UBERON_0000010 BFO_0000050_some_UBERON_0001016
BINARY is UBERON_0000012 Class
BINARY SubClassOf UBERON_0000012 UBERON_0011216,
BINARY SubClassOf UBERON_0000012 BFO_0000050_some_UBERON_0000010,
BINARY SubClassOf UBERON_0000012 RO_0002433_some_UBERON_0001016
BINARY is UBERON_0000013 Class
BINARY SubClassOf UBERON_0000013 UBERON_0011216,
BINARY SubClassOf UBERON_0000013 BFO_0000050_some_UBERON_0002410,
BINARY SubClassOf UBERON_0000013 RO_0002433_some_UBERON_0002410
BINARY is UBERON_0000014 Class
BINARY SubClassOf UBERON_0000014 UBERON_0004121,
BINARY SubClassOf UBERON_0000014 UBERON_0034944,
BINARY SubClassOf UBERON_0000014 BFO_0000050_some_UBERON_0002097,
BINARY SubClassOf UBERON_0000014 BFO_0000051_some_UBERON_0001003,
BINARY SubClassOf UBERON_0000014 BFO_0000051_some_UBERON_0002067
BINARY is UBERON_0000015 Class
BINARY is UBERON_0000016 Class
BINARY SubClassOf UBERON_0000016 UBERON_0000471,
BINARY SubClassOf UBERON_0000016 UBERON_0004119,
BINARY SubClassOf UBERON_0000016 BFO_0000050_some_NCBITaxon_6072,
BINARY SubClassOf UBERON_0000016 BFO_0000050_some_UBERON_0000949,
BINARY SubClassOf UBERON_0000016 BFO_0000050_some_UBERON_0001264,
BINARY SubClassOf UBERON_0000016 RO_0002202_some_UBERON_0003923,
BINARY SubClassOf UBERON_0000016 RO_0002215_some_GO_0030073,
BINARY SubClassOf UBERON_0000016 RO_0002215_some_GO_0070091,
