BINARY is www.w3.org/2000/01/-schema# AnnotationProperty
BINARY SubClassOf N0000008147 N0000008235
BINARY is N0000008149 Class
BINARY SubClassOf N0000008149 N0000008280,
BINARY SubClassOf N0000008149 N0000011331
BINARY is N0000008150 Class
BINARY SubClassOf N0000008150 N0000007627,
BINARY SubClassOf N0000008150 N0000008176
BINARY is N0000008153 Class
BINARY SubClassOf N0000008153 N0000007977
BINARY is N0000008154 Class
BINARY SubClassOf N0000008154 N0000011291
BINARY is N0000008156 Class
BINARY SubClassOf N0000008156 N0000008257
BINARY is N0000008159 Class
BINARY SubClassOf N0000008159 N0000007676
BINARY is N0000008164 Class
BINARY SubClassOf N0000008164 N0000008229,
BINARY SubClassOf N0000008164 N0000011331
BINARY is N0000008166 Class
BINARY SubClassOf N0000008166 N0000007630,
BINARY SubClassOf N0000008166 N0000007847
BINARY is N0000008167 Class
BINARY SubClassOf N0000008167 N0000007676
BINARY is N0000008168 Class
BINARY SubClassOf N0000008168 N0000007676
BINARY is N0000008171 Class
BINARY SubClassOf N0000008171 N0000008149
BINARY is N0000008175 Class
BINARY SubClassOf N0000008175 N0000007717
BINARY is N0000008176 Class
BINARY SubClassOf N0000008176 N0000006847
BINARY is N0000008178 Class
BINARY SubClassOf N0000008178 N0000007684,
BINARY SubClassOf N0000008178 N0000007696
BINARY is N0000008181 Class
BINARY SubClassOf N0000008181 N0000007676
BINARY is N0000008182 Class
