BINARY is integer Datatype
BINARY is Larimar Class
BINARY SubClassOf Larimar Mineral
BINARY is Larisaite Class
BINARY SubClassOf Larisaite Mineral
BINARY is Larnite Class
BINARY SubClassOf Larnite Mineral
BINARY is Larosite Class
BINARY SubClassOf Larosite Mineral
BINARY is Larsenite Class
BINARY SubClassOf Larsenite Mineral
BINARY is Lasalite Class
BINARY SubClassOf Lasalite Mineral
BINARY is Lasurite Class
BINARY SubClassOf Lasurite Mineral
BINARY is Latiumite Class
BINARY SubClassOf Latiumite Mineral
BINARY is Latrappite Class
BINARY SubClassOf Latrappite Mineral
BINARY is Laubmannite Class
BINARY SubClassOf Laubmannite Mineral
BINARY is Laueite Class
BINARY SubClassOf Laueite Mineral
BINARY is Laumontite Class
BINARY SubClassOf Laumontite Mineral
BINARY is Launayite Class
BINARY SubClassOf Launayite Mineral
BINARY is Laurelite Class
BINARY SubClassOf Laurelite Mineral
BINARY is Laurionite Class
BINARY SubClassOf Laurionite Mineral
BINARY is Laurite Class
BINARY SubClassOf Laurite Mineral
BINARY is Lausenite Class
BINARY SubClassOf Lausenite Mineral
BINARY is Lautarite Class
BINARY SubClassOf Lautarite Mineral
BINARY is Lautenthalite Class
BINARY SubClassOf Lautenthalite Mineral
BINARY is Lautite Class
BINARY SubClassOf Lautite Mineral
BINARY is Lavendulan Class
BINARY SubClassOf Lavendulan Mineral
BINARY is Lavenite Class
BINARY SubClassOf Lavenite Mineral
BINARY is Lavrentievite Class
BINARY SubClassOf Lavrentievite Mineral
BINARY is Lawrencite Class
BINARY SubClassOf Lawrencite Mineral
BINARY is Lawsonbauerite Class
BINARY SubClassOf Lawsonbauerite Mineral
BINARY is Lawsonite Class
BINARY SubClassOf Lawsonite Mineral
BINARY is Lazarenkoite Class
BINARY SubClassOf Lazarenkoite Mineral
BINARY is Lazulite Class
BINARY SubClassOf Lazulite Mineral
BINARY is Lazurite Class
BINARY SubClassOf Lazurite Mineral
BINARY is Lead Class
BINARY SubClassOf Lead Mineral
BINARY is Leadamalgam Class
BINARY SubClassOf Leadamalgam Mineral
BINARY is Leadhillite Class
BINARY SubClassOf Leadhillite Mineral
BINARY is Leakeite Class
BINARY SubClassOf Leakeite Mineral
BINARY is Lechatelierite Class
BINARY SubClassOf Lechatelierite Mineral
BINARY is Lecontite Class
BINARY SubClassOf Lecontite Mineral
BINARY is Legrandite Class
BINARY SubClassOf Legrandite Mineral
BINARY is Lehiite Class
BINARY SubClassOf Lehiite Mineral
BINARY is Lehnerite Class
BINARY SubClassOf Lehnerite Mineral
BINARY is Leifite Class
BINARY SubClassOf Leifite Mineral
BINARY is Leightonite Class
BINARY SubClassOf Leightonite Mineral
BINARY is Leisingite Class
BINARY SubClassOf Leisingite Mineral
BINARY is Leiteite Class
BINARY SubClassOf Leiteite Mineral
BINARY is Lekeite_K Class
BINARY SubClassOf Lekeite_K Mineral
BINARY is Lemanskiite Class
BINARY SubClassOf Lemanskiite Mineral
BINARY is Lemmleinite Class
BINARY SubClassOf Lemmleinite Mineral
BINARY is Lemmleinite_Ba Class
BINARY SubClassOf Lemmleinite_Ba Mineral
BINARY is Lemmleinite_K Class
BINARY SubClassOf Lemmleinite_K Mineral
BINARY is Lemoynite Class
BINARY SubClassOf Lemoynite Mineral
BINARY is Lenaite Class
BINARY SubClassOf Lenaite Mineral
BINARY is Lengenbachite Class
BINARY SubClassOf Lengenbachite Mineral
BINARY is Leningradite Class
BINARY SubClassOf Leningradite Mineral
BINARY is Lennilenapeite Class
BINARY SubClassOf Lennilenapeite Mineral
BINARY is Lenoblite Class
BINARY SubClassOf Lenoblite Mineral
BINARY is Leogangite Class
BINARY SubClassOf Leogangite Mineral
BINARY is Leonhardite Class
BINARY SubClassOf Leonhardite Mineral
BINARY is Leonite Class
BINARY SubClassOf Leonite Mineral
BINARY is Lepersonnite_Gd Class
BINARY SubClassOf Lepersonnite_Gd Mineral
BINARY is Lepidocrocite Class
BINARY SubClassOf Lepidocrocite Mineral
BINARY is Lepidolite Class
BINARY SubClassOf Lepidolite Mineral
BINARY is Lepidomelane_Fe Class
BINARY SubClassOf Lepidomelane_Fe Mineral
BINARY is Lepkhenelmite_Zn Class
BINARY SubClassOf Lepkhenelmite_Zn Mineral
BINARY is Lerbachite Class
BINARY SubClassOf Lerbachite Mineral
BINARY is Lermontovite Class
BINARY SubClassOf Lermontovite Mineral
BINARY is Lessingite Class
BINARY SubClassOf Lessingite Mineral
BINARY is Lessingite_Ce Class
BINARY SubClassOf Lessingite_Ce Mineral
BINARY is Lesukite Class
BINARY SubClassOf Lesukite Mineral
BINARY is Letovicite Class
BINARY SubClassOf Letovicite Mineral
BINARY is Lettsomite Class
BINARY SubClassOf Lettsomite Mineral
BINARY is Leucite Class
BINARY SubClassOf Leucite Mineral
BINARY is Leucophanite Class
BINARY SubClassOf Leucophanite Mineral
BINARY is Leucophoenicite Class
BINARY SubClassOf Leucophoenicite Mineral
BINARY is Leucophosphite Class
BINARY SubClassOf Leucophosphite Mineral
BINARY is Leucophyllite Class
BINARY SubClassOf Leucophyllite Mineral
BINARY is Leucosapphire Class
BINARY SubClassOf Leucosapphire Mineral
BINARY is Leucosphenite Class
BINARY SubClassOf Leucosphenite Mineral
BINARY is Leucoxene Class
BINARY SubClassOf Leucoxene Mineral
BINARY is Levinsonite_Y Class
BINARY SubClassOf Levinsonite_Y Mineral
BINARY is Levyclaudite Class
BINARY SubClassOf Levyclaudite Mineral
BINARY is Levyne Class
BINARY SubClassOf Levyne Mineral
BINARY is Levyne_Ca Class
BINARY SubClassOf Levyne_Ca Mineral
BINARY is Levyne_Na Class
BINARY SubClassOf Levyne_Na Mineral
BINARY is Levynite Class
BINARY SubClassOf Levynite Mineral
BINARY is Lewisite Class
BINARY SubClassOf Lewisite Mineral
BINARY is Lewistonite Class
BINARY SubClassOf Lewistonite Mineral
BINARY is Liandratite Class
BINARY SubClassOf Liandratite Mineral
BINARY is Liberite Class
BINARY SubClassOf Liberite Mineral
BINARY is Libethenite Class
BINARY SubClassOf Libethenite Mineral
BINARY is Liddicoatite Class
BINARY SubClassOf Liddicoatite Mineral
BINARY is Liebauite Class
BINARY SubClassOf Liebauite Mineral
BINARY is Liebenbergite Class
BINARY SubClassOf Liebenbergite Mineral
BINARY is Liebigite Class
BINARY SubClassOf Liebigite Mineral
BINARY is Lievrite Class
BINARY SubClassOf Lievrite Mineral
BINARY is Likasite Class
BINARY SubClassOf Likasite Mineral
BINARY is Lillianite Class
BINARY SubClassOf Lillianite Mineral
BINARY is Lime Class
BINARY SubClassOf Lime Mineral
BINARY is Limonite Class
BINARY SubClassOf Limonite Mineral
BINARY is Linarite Class
BINARY SubClassOf Linarite Mineral
BINARY is Lindackerite Class
BINARY SubClassOf Lindackerite Mineral
BINARY is Lindbergite Class
BINARY SubClassOf Lindbergite Mineral
BINARY is Lindgrenite Class
BINARY SubClassOf Lindgrenite Mineral
BINARY is Lindqvistite Class
BINARY SubClassOf Lindqvistite Mineral
BINARY is Lindsleyite Class
BINARY SubClassOf Lindsleyite Mineral
BINARY is Lindstroemite Class
BINARY SubClassOf Lindstroemite Mineral
BINARY is Lindstromite Class
BINARY SubClassOf Lindstromite Mineral
BINARY is Lingaitukuang Class
BINARY SubClassOf Lingaitukuang Mineral
BINARY is Lingunite Class
BINARY SubClassOf Lingunite Mineral
BINARY is Linnaeite Class
BINARY SubClassOf Linnaeite Mineral
BINARY is Linneite Class
BINARY SubClassOf Linneite Mineral
BINARY is Lintisite Class
BINARY SubClassOf Lintisite Mineral
BINARY is Liottite Class
BINARY SubClassOf Liottite Mineral
BINARY is Lipscombite Class
BINARY SubClassOf Lipscombite Mineral
BINARY is Liroconite Class
BINARY SubClassOf Liroconite Mineral
BINARY is Lisetite Class
BINARY SubClassOf Lisetite Mineral
BINARY is Lishizhenite Class
BINARY SubClassOf Lishizhenite Mineral
BINARY is Lisiguangite Class
BINARY SubClassOf Lisiguangite Mineral
BINARY is Lisitsynite Class
BINARY SubClassOf Lisitsynite Mineral
BINARY is Liskeardite Class
BINARY SubClassOf Liskeardite Mineral
BINARY is Litharge Class
BINARY SubClassOf Litharge Mineral
BINARY is Lithidionite Class
BINARY SubClassOf Lithidionite Mineral
BINARY is Lithiomarsturite Class
BINARY SubClassOf Lithiomarsturite Mineral
BINARY is Lithionite Class
BINARY SubClassOf Lithionite Mineral
BINARY is Lithiophilite Class
BINARY SubClassOf Lithiophilite Mineral
BINARY is Lithiophorite Class
BINARY SubClassOf Lithiophorite Mineral
BINARY is Lithiophosphate Class
BINARY SubClassOf Lithiophosphate Mineral
BINARY is Lithiotantite Class
BINARY SubClassOf Lithiotantite Mineral
BINARY is Lithiowodginite Class
BINARY SubClassOf Lithiowodginite Mineral
BINARY is Lithium_Mica Class
BINARY SubClassOf Lithium_Mica Mineral
BINARY is Lithosite Class
BINARY SubClassOf Lithosite Mineral
BINARY is Litidionite Class
BINARY SubClassOf Litidionite Mineral
BINARY is Litvinskite Class
BINARY SubClassOf Litvinskite Mineral
BINARY is Liveingite Class
BINARY SubClassOf Liveingite Mineral
BINARY is Livingstonite Class
BINARY SubClassOf Livingstonite Mineral
BINARY is Lizardite Class
BINARY SubClassOf Lizardite Mineral
BINARY is Lodestone Class
BINARY SubClassOf Lodestone Mineral
BINARY is Loellingite Class
BINARY SubClassOf Loellingite Mineral
BINARY is Loeweite Class
BINARY SubClassOf Loeweite Mineral
BINARY is Lokkaite_Y Class
BINARY SubClassOf Lokkaite_Y Mineral
BINARY is Lollingite Class
BINARY SubClassOf Lollingite Mineral
BINARY is Lomonite Class
BINARY SubClassOf Lomonite Mineral
BINARY is Lomonosovite Class
BINARY SubClassOf Lomonosovite Mineral
BINARY is Londonite Class
BINARY SubClassOf Londonite Mineral
BINARY is Lonecreekite Class
BINARY SubClassOf Lonecreekite Mineral
BINARY is Lonsdaleite Class
BINARY SubClassOf Lonsdaleite Mineral
BINARY is Loparite_Ce Class
BINARY SubClassOf Loparite_Ce Mineral
BINARY is Lopezite Class
BINARY SubClassOf Lopezite Mineral
BINARY is Lorandite Class
BINARY SubClassOf Lorandite Mineral
BINARY is Loranskite_Y Class
BINARY SubClassOf Loranskite_Y Mineral
BINARY is Lorenzenite Class
BINARY SubClassOf Lorenzenite Mineral
BINARY is Lorettoite Class
BINARY SubClassOf Lorettoite Mineral
BINARY is Loseyite Class
BINARY SubClassOf Loseyite Mineral
BINARY is Lotharmeyerite Class
BINARY SubClassOf Lotharmeyerite Mineral
BINARY is Louderbackite Class
BINARY SubClassOf Louderbackite Mineral
BINARY is Loudounite Class
BINARY SubClassOf Loudounite Mineral
BINARY is Loughlinite Class
BINARY SubClassOf Loughlinite Mineral
BINARY is Lourenswalsite Class
BINARY SubClassOf Lourenswalsite Mineral
BINARY is Lovdarite Class
BINARY SubClassOf Lovdarite Mineral
BINARY is Loveringite Class
BINARY SubClassOf Loveringite Mineral
BINARY is Lovozerite Class
BINARY SubClassOf Lovozerite Mineral
BINARY is Loweite Class
BINARY SubClassOf Loweite Mineral
BINARY is Luanheite Class
BINARY SubClassOf Luanheite Mineral
BINARY is Luberoite Class
BINARY SubClassOf Luberoite Mineral
BINARY is Lucasite_Ce Class
BINARY SubClassOf Lucasite_Ce Mineral
BINARY is Lucinite Class
BINARY SubClassOf Lucinite Mineral
BINARY is Luddenite Class
BINARY SubClassOf Luddenite Mineral
BINARY is Ludjibaite Class
BINARY SubClassOf Ludjibaite Mineral
BINARY is Ludlamite Class
BINARY SubClassOf Ludlamite Mineral
BINARY is Ludlockite Class
BINARY SubClassOf Ludlockite Mineral
BINARY is Ludlockite_Pb Class
BINARY SubClassOf Ludlockite_Pb Mineral
BINARY is Ludwigite Class
BINARY SubClassOf Ludwigite Mineral
BINARY is Lueneburgite Class
BINARY SubClassOf Lueneburgite Mineral
BINARY is Lueshite Class
BINARY SubClassOf Lueshite Mineral
BINARY is Luetheite Class
BINARY SubClassOf Luetheite Mineral
BINARY is Lukechangite_Ce Class
BINARY SubClassOf Lukechangite_Ce Mineral
BINARY is Lukrahnite Class
BINARY SubClassOf Lukrahnite Mineral
BINARY is Lulzacite Class
BINARY SubClassOf Lulzacite Mineral
BINARY is Luneburgite Class
BINARY SubClassOf Luneburgite Mineral
BINARY is Lunijianlaite Class
BINARY SubClassOf Lunijianlaite Mineral
BINARY is Lunnite Class
BINARY SubClassOf Lunnite Mineral
BINARY is Lunokite Class
BINARY SubClassOf Lunokite Mineral
BINARY is Luobusaite Class
BINARY SubClassOf Luobusaite Mineral
BINARY is Lusungite Class
BINARY SubClassOf Lusungite Mineral
BINARY is Lutecine Class
BINARY SubClassOf Lutecine Mineral
BINARY is Lutecite Class
BINARY SubClassOf Lutecite Mineral
BINARY is Luzonite Class
BINARY SubClassOf Luzonite Mineral
BINARY is Lyndochite Class
BINARY SubClassOf Lyndochite Mineral
BINARY is Lyonsite Class
BINARY SubClassOf Lyonsite Mineral
BINARY is Macaulayite Class
BINARY SubClassOf Macaulayite Mineral
BINARY is Macdonaldite Class
BINARY SubClassOf Macdonaldite Mineral
BINARY is Macedonite Class
BINARY SubClassOf Macedonite Mineral
BINARY is Macfallite Class
BINARY SubClassOf Macfallite Mineral
BINARY is Machatschkiite Class
BINARY SubClassOf Machatschkiite Mineral
BINARY is Mackayite Class
BINARY SubClassOf Mackayite Mineral
BINARY is Mackelveyite_Y Class
BINARY SubClassOf Mackelveyite_Y Mineral
BINARY is Mackinawite Class
BINARY SubClassOf Mackinawite Mineral
BINARY is Mackintoshite Class
BINARY SubClassOf Mackintoshite Mineral
BINARY is Macphersonite Class
BINARY SubClassOf Macphersonite Mineral
BINARY is Macquartite Class
BINARY SubClassOf Macquartite Mineral
BINARY is Madocite Class
BINARY SubClassOf Madocite Mineral
BINARY is Maekinenite Class
BINARY SubClassOf Maekinenite Mineral
BINARY is Magadiite Class
BINARY SubClassOf Magadiite Mineral
BINARY is Magbasite Class
BINARY SubClassOf Magbasite Mineral
BINARY is Maghagendorfite Class
BINARY SubClassOf Maghagendorfite Mineral
BINARY is Maghemite Class
BINARY SubClassOf Maghemite Mineral
BINARY is Maghrebite Class
BINARY SubClassOf Maghrebite Mineral
BINARY is Magnesia_Alum Class
BINARY SubClassOf Magnesia_Alum Mineral
BINARY is Magnesio_aluminokatophorite Class
BINARY SubClassOf Magnesio_aluminokatophorite Mineral
BINARY is Magnesio_arfvedsonite Class
BINARY SubClassOf Magnesio_arfvedsonite Mineral
BINARY is Magnesio_axinite Class
BINARY SubClassOf Magnesio_axinite Mineral
BINARY is Magnesioaluminotaramite Class
BINARY SubClassOf Magnesioaluminotaramite Mineral
BINARY is Magnesioanthophyllite Class
BINARY SubClassOf Magnesioanthophyllite Mineral
BINARY is Magnesioastrophyllite Class
BINARY SubClassOf Magnesioastrophyllite Mineral
BINARY is Magnesioaubertite Class
BINARY SubClassOf Magnesioaubertite Mineral
BINARY is Magnesiocarpholite Class
BINARY SubClassOf Magnesiocarpholite Mineral
BINARY is Magnesiochloritoid Class
BINARY SubClassOf Magnesiochloritoid Mineral
BINARY is Magnesiochlorophoenicite Class
BINARY SubClassOf Magnesiochlorophoenicite Mineral
BINARY is Magnesiochromite Class
BINARY SubClassOf Magnesiochromite Mineral
BINARY is Magnesioclinoholmquistite Class
BINARY SubClassOf Magnesioclinoholmquistite Mineral
BINARY is Magnesiocolumbite Class
BINARY SubClassOf Magnesiocolumbite Mineral
BINARY is Magnesiocopiapite Class
BINARY SubClassOf Magnesiocopiapite Mineral
BINARY is Magnesiocoulsonite Class
BINARY SubClassOf Magnesiocoulsonite Mineral
BINARY is Magnesiocummingtonite Class
BINARY SubClassOf Magnesiocummingtonite Mineral
BINARY is Magnesiodumortierite Class
BINARY SubClassOf Magnesiodumortierite Mineral
BINARY is Magnesioferrikatophorite Class
BINARY SubClassOf Magnesioferrikatophorite Mineral
BINARY is Magnesioferritaramite Class
BINARY SubClassOf Magnesioferritaramite Mineral
BINARY is Magnesioferrite Class
BINARY SubClassOf Magnesioferrite Mineral
BINARY is Magnesiofoitite Class
BINARY SubClassOf Magnesiofoitite Mineral
BINARY is Magnesiogedrite Class
BINARY SubClassOf Magnesiogedrite Mineral
BINARY is Magnesiohastingsite Class
BINARY SubClassOf Magnesiohastingsite Mineral
BINARY is Magnesiohogbomite_2N2S Class
BINARY SubClassOf Magnesiohogbomite_2N2S Mineral
BINARY is Magnesiohogbomite_2N3S Class
BINARY SubClassOf Magnesiohogbomite_2N3S Mineral
BINARY is Magnesiohogbomite_6N6S Class
BINARY SubClassOf Magnesiohogbomite_6N6S Mineral
BINARY is Magnesioholmquistite Class
BINARY SubClassOf Magnesioholmquistite Mineral
BINARY is Magnesiohornblende Class
BINARY SubClassOf Magnesiohornblende Mineral
BINARY is Magnesiohulsite Class
BINARY SubClassOf Magnesiohulsite Mineral
BINARY is Magnesiokatophorite Class
BINARY SubClassOf Magnesiokatophorite Mineral
BINARY is Magnesioludwighite Class
BINARY SubClassOf Magnesioludwighite Mineral
BINARY is Magnesionigerite_2N1S Class
BINARY SubClassOf Magnesionigerite_2N1S Mineral
BINARY is Magnesionigerite_6N6S Class
BINARY SubClassOf Magnesionigerite_6N6S Mineral
BINARY is Magnesiopascoite Class
BINARY SubClassOf Magnesiopascoite Mineral
BINARY is Magnesioriebeckite Class
BINARY SubClassOf Magnesioriebeckite Mineral
BINARY is Magnesiosadanagaite Class
BINARY SubClassOf Magnesiosadanagaite Mineral
BINARY is Magnesiostaurolite Class
BINARY SubClassOf Magnesiostaurolite Mineral
BINARY is Magnesiotaaffeite_2N2S Class
BINARY SubClassOf Magnesiotaaffeite_2N2S Mineral
BINARY is Magnesiotaaffeite_6N3S Class
BINARY SubClassOf Magnesiotaaffeite_6N3S Mineral
BINARY is Magnesiotantalite Class
BINARY SubClassOf Magnesiotantalite Mineral
BINARY is Magnesiotaramite Class
BINARY SubClassOf Magnesiotaramite Mineral
BINARY is Magnesiozippeite Class
BINARY SubClassOf Magnesiozippeite Mineral
BINARY is Magnesite Class
BINARY SubClassOf Magnesite Mineral
BINARY is Magnesium_chlorophoenicite Class
BINARY SubClassOf Magnesium_chlorophoenicite Mineral
BINARY is Magnesium_zippeite Class
BINARY SubClassOf Magnesium_zippeite Mineral
BINARY is Magnesiumastrophyllite Class
BINARY SubClassOf Magnesiumastrophyllite Mineral
BINARY is Magnetic_iron_ore Class
BINARY SubClassOf Magnetic_iron_ore Mineral
BINARY is Magnetic_pyrites Class
BINARY SubClassOf Magnetic_pyrites Mineral
BINARY is Magnetite Class
BINARY SubClassOf Magnetite Mineral
BINARY is Magnetoplumbite Class
BINARY SubClassOf Magnetoplumbite Mineral
BINARY is Magniotriplite Class
BINARY SubClassOf Magniotriplite Mineral
BINARY is Magnocolumbite Class
BINARY SubClassOf Magnocolumbite Mineral
BINARY is Magnolite Class
BINARY SubClassOf Magnolite Mineral
BINARY is Magnussonite Class
BINARY SubClassOf Magnussonite Mineral
BINARY is Mahlmoodite Class
BINARY SubClassOf Mahlmoodite Mineral
BINARY is Mahnertite Class
BINARY SubClassOf Mahnertite Mineral
BINARY is Maikainite Class
BINARY SubClassOf Maikainite Mineral
BINARY is Majakite Class
BINARY SubClassOf Majakite Mineral
BINARY is Majorite Class
BINARY SubClassOf Majorite Mineral
BINARY is Makarochkinite Class
BINARY SubClassOf Makarochkinite Mineral
BINARY is Makatite Class
BINARY SubClassOf Makatite Mineral
BINARY is Makinenite Class
BINARY SubClassOf Makinenite Mineral
BINARY is Makovickyite Class
BINARY SubClassOf Makovickyite Mineral
BINARY is Malachite Class
BINARY SubClassOf Malachite Mineral
BINARY is Malacon Class
BINARY SubClassOf Malacon Mineral
BINARY is Malanite Class
BINARY SubClassOf Malanite Mineral
BINARY is Malayaite Class
BINARY SubClassOf Malayaite Mineral
BINARY is Maldonite Class
BINARY SubClassOf Maldonite Mineral
BINARY is Maleevite Class
BINARY SubClassOf Maleevite Mineral
BINARY is Malhmoodite Class
BINARY SubClassOf Malhmoodite Mineral
BINARY is Malic Class
BINARY SubClassOf Malic Mineral
BINARY is Malinkoite Class
BINARY SubClassOf Malinkoite Mineral
BINARY is Malladrite Class
BINARY SubClassOf Malladrite Mineral
BINARY is Mallardite Class
BINARY SubClassOf Mallardite Mineral
BINARY is Mallestigite Class
BINARY SubClassOf Mallestigite Mineral
BINARY is Malyshevite Class
BINARY SubClassOf Malyshevite Mineral
BINARY is Mammothite Class
BINARY SubClassOf Mammothite Mineral
BINARY is Manaksite Class
BINARY SubClassOf Manaksite Mineral
BINARY is Manandonite Class
BINARY SubClassOf Manandonite Mineral
BINARY is Manasseite Class
BINARY SubClassOf Manasseite Mineral
BINARY is Mandarinoite Class
BINARY SubClassOf Mandarinoite Mineral
BINARY is Mangan_neptunite Class
BINARY SubClassOf Mangan_neptunite Mineral
BINARY is Manganarsite Class
BINARY SubClassOf Manganarsite Mineral
BINARY is Manganaxinite Class
BINARY SubClassOf Manganaxinite Mineral
BINARY is Manganbabingtonite Class
BINARY SubClassOf Manganbabingtonite Mineral
BINARY is Manganbelyankinite Class
BINARY SubClassOf Manganbelyankinite Mineral
BINARY is Manganberzeliite Class
BINARY SubClassOf Manganberzeliite Mineral
BINARY is Manganblende Class
BINARY SubClassOf Manganblende Mineral
BINARY is Manganese_hornesite Class
BINARY SubClassOf Manganese_hornesite Mineral
BINARY is Manganese_shadlunite Class
BINARY SubClassOf Manganese_shadlunite Mineral
BINARY is Mangangordonite Class
BINARY SubClassOf Mangangordonite Mineral
BINARY is Manganhumite Class
BINARY SubClassOf Manganhumite Mineral
BINARY is Manganiandrosite_Ce Class
BINARY SubClassOf Manganiandrosite_Ce Mineral
BINARY is Manganiandrosite_La Class
BINARY SubClassOf Manganiandrosite_La Mineral
BINARY is Manganidocrase Class
BINARY SubClassOf Manganidocrase Mineral
BINARY is Manganilvaite Class
BINARY SubClassOf Manganilvaite Mineral
BINARY is Manganipiemontite_Sr Class
BINARY SubClassOf Manganipiemontite_Sr Mineral
BINARY is Manganite Class
BINARY SubClassOf Manganite Mineral
BINARY is Manganlotharmeyerite Class
BINARY SubClassOf Manganlotharmeyerite Mineral
BINARY is Manganoan_silicic_edenite Class
BINARY SubClassOf Manganoan_silicic_edenite Mineral
BINARY is Manganocalcite Class
BINARY SubClassOf Manganocalcite Mineral
BINARY is Manganochromite Class
BINARY SubClassOf Manganochromite Mineral
BINARY is Manganocolumbite Class
BINARY SubClassOf Manganocolumbite Mineral
BINARY is Manganocummingtonite Class
BINARY SubClassOf Manganocummingtonite Mineral
BINARY is Manganogrunerite Class
BINARY SubClassOf Manganogrunerite Mineral
BINARY is Manganohornesite Class
BINARY SubClassOf Manganohornesite Mineral
BINARY is Manganokhomyakovite Class
BINARY SubClassOf Manganokhomyakovite Mineral
BINARY is Manganokukisvumite Class
BINARY SubClassOf Manganokukisvumite Mineral
BINARY is Manganolangbeinite Class
BINARY SubClassOf Manganolangbeinite Mineral
BINARY is Manganonaujakasite Class
BINARY SubClassOf Manganonaujakasite Mineral
BINARY is Manganoneptunite Class
BINARY SubClassOf Manganoneptunite Mineral
BINARY is Manganonordite_Ce Class
BINARY SubClassOf Manganonordite_Ce Mineral
BINARY is Manganoparawollastonite Class
BINARY SubClassOf Manganoparawollastonite Mineral
BINARY is Manganophyllite_Mn Class
BINARY SubClassOf Manganophyllite_Mn Mineral
BINARY is Manganosegelerite Class
BINARY SubClassOf Manganosegelerite Mineral
BINARY is Manganoshadlunite Class
BINARY SubClassOf Manganoshadlunite Mineral
BINARY is Manganosite Class
BINARY SubClassOf Manganosite Mineral
BINARY is Manganostibite Class
BINARY SubClassOf Manganostibite Mineral
BINARY is Manganotantalite Class
BINARY SubClassOf Manganotantalite Mineral
BINARY is Manganotapiolite Class
BINARY SubClassOf Manganotapiolite Mineral
BINARY is Manganotychite Class
BINARY SubClassOf Manganotychite Mineral
BINARY is Manganpyrosmalite Class
BINARY SubClassOf Manganpyrosmalite Mineral
BINARY is Manganvesuvianite Class
BINARY SubClassOf Manganvesuvianite Mineral
BINARY is Mangazeite Class
BINARY SubClassOf Mangazeite Mineral
BINARY is Manjiroite Class
BINARY SubClassOf Manjiroite Mineral
BINARY is Mannardite Class
BINARY SubClassOf Mannardite Mineral
BINARY is Mansfieldite Class
BINARY SubClassOf Mansfieldite Mineral
BINARY is Mantienneite Class
BINARY SubClassOf Mantienneite Mineral
BINARY is Maoniupingite_Ce Class
BINARY SubClassOf Maoniupingite_Ce Mineral
BINARY is Mapimite Class
BINARY SubClassOf Mapimite Mineral
BINARY is Marcasite Class
BINARY SubClassOf Marcasite Mineral
BINARY is Marecottite Class
BINARY SubClassOf Marecottite Mineral
BINARY is Margaritasite Class
BINARY SubClassOf Margaritasite Mineral
BINARY is Margarite Class
BINARY SubClassOf Margarite Mineral
BINARY is Margarosanite Class
BINARY SubClassOf Margarosanite Mineral
BINARY is Marialite Class
BINARY SubClassOf Marialite Mineral
BINARY is Marianoite Class
BINARY SubClassOf Marianoite Mineral
BINARY is Maricite Class
BINARY SubClassOf Maricite Mineral
BINARY is Maricopaite Class
BINARY SubClassOf Maricopaite Mineral
BINARY is Marignacite Class
BINARY SubClassOf Marignacite Mineral
BINARY is Marinellite Class
BINARY SubClassOf Marinellite Mineral
BINARY is Marionite Class
BINARY SubClassOf Marionite Mineral
BINARY is Marokite Class
BINARY SubClassOf Marokite Mineral
BINARY is Marrite Class
BINARY SubClassOf Marrite Mineral
BINARY is Marrucciite Class
BINARY SubClassOf Marrucciite Mineral
BINARY is Marshite Class
BINARY SubClassOf Marshite Mineral
BINARY is Marsturite Class
BINARY SubClassOf Marsturite Mineral
BINARY is Marthozite Class
BINARY SubClassOf Marthozite Mineral
BINARY is Martinite Class
BINARY SubClassOf Martinite Mineral
BINARY is Martite Class
BINARY SubClassOf Martite Mineral
BINARY is Martourite Class
BINARY SubClassOf Martourite Mineral
BINARY is Martyite Class
BINARY SubClassOf Martyite Mineral
BINARY is Marumoite Class
BINARY SubClassOf Marumoite Mineral
BINARY is Mascagnite Class
BINARY SubClassOf Mascagnite Mineral
BINARY is Maslovite Class
BINARY SubClassOf Maslovite Mineral
BINARY is Massicot Class
BINARY SubClassOf Massicot Mineral
BINARY is Masutomilite Class
BINARY SubClassOf Masutomilite Mineral
BINARY is Masuyite Class
BINARY SubClassOf Masuyite Mineral
BINARY is Mathewrogersite Class
BINARY SubClassOf Mathewrogersite Mineral
BINARY is Mathiasite Class
BINARY SubClassOf Mathiasite Mineral
BINARY is Matildite Class
BINARY SubClassOf Matildite Mineral
BINARY is Matioliite Class
BINARY SubClassOf Matioliite Mineral
BINARY is Matlockite Class
BINARY SubClassOf Matlockite Mineral
BINARY is Matraite Class
BINARY SubClassOf Matraite Mineral
BINARY is Matsubaraite Class
BINARY SubClassOf Matsubaraite Mineral
BINARY is Mattagamite Class
BINARY SubClassOf Mattagamite Mineral
BINARY is Matteuccite Class
BINARY SubClassOf Matteuccite Mineral
BINARY is Mattheddleite Class
BINARY SubClassOf Mattheddleite Mineral
BINARY is Matulaite Class
BINARY SubClassOf Matulaite Mineral
BINARY is Matveevite Class
BINARY SubClassOf Matveevite Mineral
BINARY is Maucherite Class
BINARY SubClassOf Maucherite Mineral
BINARY is Maufite Class
BINARY SubClassOf Maufite Mineral
BINARY is Mavlyanovite Class
BINARY SubClassOf Mavlyanovite Mineral
BINARY is Mawbyite Class
BINARY SubClassOf Mawbyite Mineral
BINARY is Mawsonite Class
BINARY SubClassOf Mawsonite Mineral
BINARY is Maxwellite Class
BINARY SubClassOf Maxwellite Mineral
BINARY is Mayakite Class
BINARY SubClassOf Mayakite Mineral
BINARY is Mayenite Class
BINARY SubClassOf Mayenite Mineral
BINARY is Mayingite Class
