BINARY is has_prefix ObjectProperty
BINARY is UO_1010022 Class
BINARY SubClassOf UO_1010022 UO_0010019
BINARY is UO_1010049 Class
BINARY is UO_1010060 Class
BINARY is www.w3.org/2002/07/# Class
BINARY is UO_0000062 Individual
BINARY is UO_0000063 Individual
BINARY is UO_0000064 Individual
BINARY is UO_0000069 Individual
BINARY is UO_0000070 Individual
BINARY is UO_0000071 Individual
BINARY is UO_0000072 Individual
BINARY is UO_0000075 Individual
BINARY is UO_0000084 Individual
BINARY is UO_0000085 Individual
BINARY is UO_0000086 Individual
BINARY is UO_0000087 Individual
BINARY is UO_0000089 Individual
BINARY is UO_0000092 Individual
BINARY is UO_0000093 Individual
BINARY is UO_0000118 Individual
BINARY is UO_0000125 Individual
BINARY is UO_0000132 Individual
BINARY is UO_0000133 Individual
BINARY is UO_0000135 Individual
BINARY is UO_0000137 Individual
BINARY is UO_0000138 Individual
BINARY is UO_0000139 Individual
BINARY is UO_0000140 Individual
BINARY is UO_0000142 Individual
BINARY is UO_0000143 Individual
BINARY is UO_0000145 Individual
BINARY is UO_0000147 Individual
BINARY is UO_0000148 Individual
BINARY is UO_0000155 Individual
BINARY is UO_0000160 Individual
BINARY is UO_0000162 Individual
BINARY is UO_0000165 Individual
BINARY is UO_0000173 Individual
BINARY is UO_0000174 Individual
BINARY is UO_0000175 Individual
BINARY is UO_0000176 Individual
BINARY is UO_0000179 Individual
BINARY is UO_0000185 Individual
BINARY is UO_0000193 Individual
BINARY is UO_0000198 Individual
BINARY is UO_0000199 Individual
BINARY is UO_0000201 Individual
BINARY is UO_0000208 Individual
BINARY is UO_0000213 Individual
BINARY is UO_0000215 Individual
BINARY is UO_0000237 Individual
BINARY is UO_0000238 Individual
BINARY is UO_0000240 Individual
BINARY is UO_0000241 Individual
BINARY is UO_0000242 Individual
BINARY is UO_0000243 Individual
BINARY is UO_0000264 Individual
BINARY is UO_0000265 Individual
BINARY is UO_0000273 Individual
BINARY is UO_0000274 Individual
BINARY is UO_0000275 Individual
BINARY is UO_0000301 Individual
BINARY is UO_0000311 Individual
BINARY is UO_0000313 Individual
BINARY is UO_0000314 Individual
BINARY is UO_0010002 Individual
BINARY is UO_0010020 Individual
BINARY is UO_0010021 Individual
BINARY is UO_0010022 Individual
BINARY is UO_0010049 Individual
BINARY is UO_0010055 Individual
BINARY is UO_0010061 Individual
BINARY is UO_0010062 Individual
BINARY is UO_0010067 Individual
BINARY is UO_0010068 Individual
