BINARY is integer Datatype
BINARY is shaving_cut_treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is tissue_paper www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is uterine_bleeding_treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is dilatation_and_curettage,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is demographic_characteristics www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is age,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_antigen_level,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is study_subject www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is surgical_bleeding_treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is eye_subdivision www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is conjunctiva,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is eye_subdivision www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is conjunctiva,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_antigen_level,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is medication_metadata www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is time www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is minutes www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is demographic_characteristics www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is age,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is relative, www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_sex_only_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is aunt,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is high_resolution_gel www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is aunt,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is delivery www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is caesarian_section,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is traumatic_gum_bleeding www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is hematuria_treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is person_and_(www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is person www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is healthcare_professional,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is period_protection_product www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is calculated www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is volume www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is shaving_cut_treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is pressure www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is stage_of_life www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is adulthood,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is mouth_subdivision www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is gums,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is gums,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is antifibrinolytic www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is AMICAR www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is gum_bleeding, www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_duration_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_duration_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_duration_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_frequency_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_frequency_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_status_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is spontaneous_gum_bleeding www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is event_attribute www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is type2 www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is type2b,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is type2 www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is type2a,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is type2 www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is type2a,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is type2a,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is aunt,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is heparin www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is low_molecular_weight_heparin www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is unspecified_answer www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is RU_questionnaire_metadata www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is bleeding_score,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is procedural_intervention www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is hysterectomy_treatment,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is procedural_intervention www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is hysterectomy_treatment,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is uterine_bleeding_treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is dilatation_and_curettage,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is uterine_bleeding_treatment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is dilatation_and_curettage,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is bleeding_score, www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_score_some_integer[=_0])_and_(www.semanticweb.org/ontologies/2010/10/BPO.# (www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is mcmdm_1_score,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is quantitative www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is calculated,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_assessment, www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is influenced_by_major_abo_blood_type_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_SI_unit_only_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_conventional_unit_only_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is rco_to_ag_ratio,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_assessment, www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is influenced_by_major_abo_blood_type_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_SI_unit_only_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_conventional_unit_only_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is rco_to_ag_ratio,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_antigen_level,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_assessment www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is rco_to_ag_ratio,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_multimers www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_multimers www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.semanticweb.org/ontologies/2010/10/BPO.# Class
BINARY is von_willebrand_factor_assessment, www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is influenced_by_major_abo_blood_type_some_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_SI_unit_only_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is has_conventional_unit_only_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is rco_to_ag_ratio,_www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is www.w3.org/2002/07/# Class
BINARY is abnormal_migration,www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is bat_score,www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
BINARY is currently_using_medication,www.semanticweb.org/ontologies/2010/10/BPO.# www.semanticweb.org/ontologies/2010/10/BPO.#
